TIME_SINCE_MARK,CURRENT_STAGE,ALTITUDE_ASL,DOWN_RANGE,SPEED_SURFACE,SPEED_ORBITAL,MASS,ACCELERATION,Q,AO_A,AO_S,AO_D,ALTITUDE_TRUE,PITCH,GRAVITY_LOSSES,DRAG_LOSSES,STEERING_LOSSES,DELTA_V_EXPENDED
227.499999963584,1,141655.491168958,464804.441226842,5428.44400950095,5842.72418516496,10.1476790168672,2.94316740204043,0,-6.66573699635681,0.204476892800975,6.66878185312583,141598.732996994,0.00284302176441997,687.315888993518,216.390962290551,538.523117898586,6854.08962466832
227.719999963549,1,141794.072626602,465966.126149983,5434.52090852699,5848.82316340671,10.1293312766938,2.94722735376373,0,-6.64840776830819,0.204724450762823,6.65147372130899,141737.397898091,0.00284648064989597,687.53840995899,216.390962290551,538.56003428546,6860.4502514161
227.939999963513,1,141932.450547558,467128.9714613,5440.60828260263,5854.93252955022,10.1109768608003,2.95208262523329,0,-6.63114343402626,0.204969366148484,6.63419745525318,141875.859036034,0.00284130172803998,687.76036302399,216.390962290551,538.596854991983,6866.82649065582
228.159999963478,1,142070.625485616,468293.334771859,5446.71152728794,5861.05768449274,10.0926195838838,2.95880198366984,0,-6.61391130914582,0.205232662672754,6.61701560555857,142014.116964426,0.00284520240966231,687.981749699262,216.390962290551,538.633563949884,6873.21548462169
228.379999963443,1,142208.597996724,469458.849018696,5452.83082368755,5867.19880970796,10.0742549010902,2.96561066498655,0,-6.59673059262425,0.205491775065123,6.59984865370319,142152.172238209,0.00284810899756849,688.202571514989,216.390962290551,538.670175524662,6879.61973820871
228.599999963408,1,142346.368638699,470625.89107959,5458.95998183028,5873.3497098531,10.0558989205747,2.97039454932716,0,-6.57961063499771,0.205731633523338,6.58271754182959,142290.025414521,0.00284705755766481,688.422830195995,216.390962290551,538.706646734446,6886.03171605896
228.819999963373,1,142483.937971037,471794.074564733,5465.10062197366,5879.51200698124,10.0375397363096,2.97531321941358,0,-6.56254010303572,0.205980387704131,6.56570919793734,142427.677052238,0.00284179393202066,688.642527446863,216.390962290551,538.743011042513,6892.45708020738
229.039999963337,1,142621.30655398,472963.658815043,5471.25468414016,5885.68764322666,10.0191805520444,2.98144798636125,0,-6.54553188408051,0.206227360558656,6.54868084773343,142565.127711227,0.00282937795855105,688.861664875861,216.390962290551,538.779257523401,6898.89397506584
229.259999963302,1,142758.474949183,474134.639088196,5477.42357044503,5891.87802223309,10.0008189835935,2.98705112686667,0,-6.52855990806127,0.206473162739253,6.53172837434254,142702.377952586,0.00282841166481376,689.080244057195,216.390962290551,538.815394374385,6905.3437989571
229.479999963267,1,142895.443721216,475306.76075732,5483.60361926158,5898.07947935066,9.98245845822385,2.99229411566514,0,-6.51163286758781,0.206736500930173,6.51486140406996,142839.428339599,0.0028283460997045,689.298266684813,216.390962290551,538.851412048305,6911.80469676078
229.699999963232,1,143032.213435458,476480.410788597,5489.79014448282,5904.28732471077,9.96411167172482,2.99612285009967,0,-6.4947784018815,0.206970094040689,6.4980262778284,142976.279437445,0.00281782022211701,689.515734623163,216.390962290551,538.887273191467,6918.26991525612
229.919999963196,1,143168.784658369,477655.461976017,5495.98925877022,5910.50767673466,9.94576583890012,3.00038609024313,0,-6.47797617409012,0.207218539413519,6.48122023457347,143112.93181215,0.00280946099665016,689.732649534334,216.390962290551,538.923020175786,6924.74702897297
230.139999963161,1,143305.157957799,478831.532043253,5502.19920093607,5916.7387730133,9.92741857556393,3.00550169999105,0,-6.4612246680099,0.207470225837385,6.46447987779748,143249.38603092,0.00280134200584143,689.94901313242,216.390962290551,538.958655689802,6931.23643990048
230.359999963126,1,143441.33390339,480009.253481219,5508.42372077865,5922.98436692966,9.90906749753049,3.01173036854988,0,-6.44451777238337,0.207731096942068,6.44780573244927,143385.64266268,0.00279324315488338,690.164826988528,216.390962290551,538.994190910067,6937.74011818228
230.579999963091,1,143577.313066016,481188.111235024,5514.66170418155,5929.24334367545,9.89071746257832,3.01747598949304,0,-6.42785785470358,0.207983916606615,6.43114033626704,143521.702277842,0.00279535492882133,690.380092729351,216.390962290551,539.029605207256,6944.25429903537
230.799999963056,1,143713.096019069,482368.50318138,5520.91206196852,5935.51461340163,9.87236638454488,3.02365234955526,0,-6.41124307070008,0.208221874493059,6.41452356348803,143657.565448541,0.00280290055088699,690.594812010075,216.390962290551,539.064917917419,6950.78254217222
231.01999996302,1,143848.683337576,483550.148938465,5527.17628352216,5941.79966706585,9.85401626018574,3.02967638749041,0,-6.39467680223505,0.20846537191977,6.39800174501599,143793.232749436,0.00279994085431099,690.808986433597,216.390962290551,539.100120010647,6957.32300261821
231.239999962985,1,143984.075597834,484733.211647983,5533.45436258016,5948.09849870574,9.83566470531514,3.03525674251951,0,-6.37817534495233,0.208712490344211,6.38148953115257,143928.70475618,0.00279068078380078,691.022617606716,216.390962290551,539.135210397927,6963.87550252537
231.45999996295,1,144119.273377792,485917.53799157,5539.74393004589,5954.40873749098,9.81731286732247,3.040287000304,0,-6.36172487147875,0.208970392098385,6.36504554153674,144063.982046034,0.00278318980708718,691.235707221915,216.390962290551,539.170191619868,6970.44040820554
231.679999962915,1,144254.277256811,487103.256271688,5546.05050225757,5960.7359047254,9.79895463673165,3.04696985384431,0,-6.34531205299491,0.209209067634053,6.34867961177513,144199.065197818,0.00277804590296,691.448256784932,216.390962290551,539.205083858422,6977.02144049195
231.89999996288,1,144389.087816206,488290.386601642,5552.3721806505,5967.07810045864,9.78059354511788,3.05414016807972,0,-6.32894689864852,0.209444861544945,6.33233037725182,144333.954791955,0.00277682130690664,691.660267856157,216.390962290551,539.239874977178,6983.6163033598
232.119999962844,1,144523.705639571,489478.903551247,5558.70067925595,5973.42703213607,9.76224532810738,3.05832157573338,0,-6.31264018601969,0.209680242853622,6.31602592013243,144468.651411169,0.00277748571243137,691.871742278684,216.390962290551,539.274519088015,6990.21627180023
232.339999962809,1,144658.131311571,490668.679535113,5565.04721734164,5979.79392863464,9.74388757435372,3.06444306329752,0,-6.2963796315376,0.209928355302259,6.29978524892651,144603.155639763,0.00277137069497257,692.08268154284,216.390962290551,539.30908297752,6996.83392299525
232.559999962774,1,144792.365418579,491859.867870895,5571.398040729,5986.16502478339,9.72554993716767,3.06758433769591,0,-6.28017414047975,0.21016992783264,6.28358703235881,144737.468063288,0.00277090177405626,692.293087565161,216.390962290551,539.343478719576,7003.45239293355
232.779999962739,1,144926.408548713,493052.458690365,5577.76104143738,5992.54821943053,9.70720410434296,3.07218538134916,0,-6.26402807954339,0.210397265631176,6.26748160617629,144871.58926926,0.00276241877581924,692.502962039824,216.390962290551,539.377789577323,7010.08750635925
232.999999962703,1,145060.262459009,494246.446678599,5584.13954369914,5998.9467157771,9.68885588733247,3.07681122858775,0,-6.2477458434669,0.210533740104266,6.25120929313031,145005.520256721,0.00307638053782284,692.712310599042,216.390962290551,539.41200260637,7016.73719138689
233.219999962668,1,145193.928584717,495441.879627844,5590.53441932337,6005.36162014459,9.67050814715913,3.08588087083929,0,-6.231042041541,0.210605108428116,6.23452693155338,145139.263423082,0.00373404941055924,692.921131631497,216.390962290551,539.446103465343,7023.39966822467
233.439999962633,1,145327.405559912,496638.460698525,5596.94312915273,6011.79029542475,9.65215420810273,3.09229870756925,0,-6.21468451890324,0.210875288051668,6.21818780795049,145272.817731332,0.00408594710752368,693.129425869738,216.390962290551,539.480111415152,7030.07803795944
233.659999962598,1,145460.693971512,497836.686010589,5603.36955255714,6018.23661097776,9.63379415957024,3.1001822573465,0,-6.19860334352804,0.211184695529036,6.20208714771689,145406.183230801,0.00420571430586278,693.337194806842,216.390962290551,539.514031253363,7036.77278438552
233.879999962563,1,145593.794415805,499036.049317859,5609.81271466326,6024.69959143036,9.61542782274773,3.10771261663404,0,-6.18268621879187,0.211486458711843,6.18622993389716,145539.360519027,0.00420682630501687,693.544439957613,216.390962290551,539.547866373507,7043.48406672063
234.099999962527,1,145726.707490247,500236.939618111,5616.27235085792,6031.17897221926,9.59705528704217,3.11503339534532,0,-6.16688585991205,0.211802934137902,6.17044652487472,145672.350192852,0.00413788133300841,693.75116284604,216.390962290551,539.581617234268,7050.21193923845
234.319999962492,1,145859.433793201,501439.213007551,5622.74453161015,6037.67082105331,9.57869085756829,3.12041232468341,0,-6.15118525617516,0.212126181434156,6.15475021513713,145805.152850414,0.00402213074266911,693.957365124195,216.390962290551,539.61524037613,7056.94755059218
234.539999962457,1,145991.973924061,502643.019929298,5629.2286173266,6044.1744981673,9.56032690493157,3.12523599345236,0,-6.1355537656193,0.212460124815455,6.1391224956264,145937.769090495,0.00388634372502565,694.163048480665,216.390962290551,539.648761591659,7063.69595877645
234.759999962422,1,146124.328482835,503847.958692063,5635.72753187061,6050.69292997065,9.54195934621384,3.13171762724806,0,-6.11997788144042,0.212776833409372,6.12358627254581,146070.199513026,0.00374344438314438,694.368214502585,216.390962290551,539.682188280025,7070.45850024085
